order_id,product_id,product_name,category,price
4a8d44fe-0f0a-4e27-bfdb-e689302e891a,PWPX0982761091027,Coconut Water,Supermarket,2.72
4aa72845-6bab-4d4c-b17b-1d6e2544c262,PWPX0982761091069,Ground Beef,Supermarket,13.27
4aebf6b6-ae81-47db-994f-f8cbd486adb7,PWPX0982761091107,Apple iPad Air,Electronics,185.97
4b046f63-3960-46f5-8fc1-9bc56ec0cebc,PWPX0982761091126,Panasonic Lumix Camera,Electronics,187.4
4b3cf8d2-27d0-4905-b183-49ea91f7cd51,PWPX0982761091028,Spaghetti,Supermarket,18.35
4b8c92f1-ec2b-4343-8501-f0ec804d0a40,PWPX0982761090984,Whole Milk,Supermarket,9.95
4ba5c622-e2d4-4d92-a55f-115f1e5ad762,PWPX0982761091038,Beef Patties,Supermarket,6.94
4bcce55c-cf48-4b3a-b075-bbdf8aa68083,PWPX0982761091027,Coconut Water,Supermarket,2.72
4bcce55c-cf48-4b3a-b075-bbdf8aa68083,PWPX0982761091007,Apples,Supermarket,18.45
4bd453d4-80c9-4515-a23c-cc6f2fccc25f,PWPX0982761090982,Kellogg's Frosties,Supermarket,12.53
4beb8573-09ad-4579-a3e3-c2605c5311eb,PWPX0982761091040,Hot Dog Buns,Supermarket,16.3
4c1a803c-50ae-4936-9193-3341d2493e48,PWPX0982761091052,Baby Spinach,Supermarket,16.67
4c29d69f-dd15-4d2d-8396-4fb2ec3e5767,PWPX0982761091107,Apple iPad Air,Electronics,185.97
4c5768a1-a8b0-4b95-8770-cf1cae5c0ad6,PWPX0982761091119,Dyson V11 Vacuum,Electronics,300.54
4cbb27d6-1df4-4ffd-86bb-eb5a97c7a9da,PWPX0982761091085,Red Grapes,Supermarket,14.67
4cbb27d6-1df4-4ffd-86bb-eb5a97c7a9da,PWPX0982761091062,Bread Crumbs,Supermarket,19.8
4cee270d-a66c-4449-be62-b7f3ccd79406,PWPX0982761090982,Kellogg's Frosties,Supermarket,12.53
4d12bbc4-b3c4-4c88-9f91-b8dcf633cfe5,PWPX0982761091082,Baking Powder,Supermarket,17.95
4d12bbc4-b3c4-4c88-9f91-b8dcf633cfe5,PWPX0982761091059,Organic Baby Carrots,Supermarket,5.92
4d1865af-5c41-4850-93d1-e928a3bd65bb,PWPX0982761091033,Pancake Mix,Supermarket,17.78
4d257582-d84d-4755-bd24-56d57d3fdce4,PWPX0982761091031,Corn Tortillas,Supermarket,9.97
4d351e64-4551-484a-bccc-1b85427053cd,PWPX0982761091036,Frozen Vegetables,Supermarket,8.54
4d351e64-4551-484a-bccc-1b85427053cd,PWPX0982761091016,Romaine Lettuce,Supermarket,14.22
4d6bfd2c-6985-4e16-b88d-efa9990fcaf2,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,585.52
4d9c79cd-7cae-4926-aa99-bf6b70d0777b,PWPX0982761091037,Almond Butter,Supermarket,12.01
4da74937-baea-4b61-81d9-fac5aca72936,PWPX0982761090994,Peanut Butter,Supermarket,19.32
4dba4fcf-52b5-4cc7-b03e-99aade077208,PWPX0982761090982,Kellogg's Frosties,Supermarket,12.53
4dba4fcf-52b5-4cc7-b03e-99aade077208,PWPX0982761091070,Tortilla Chips,Supermarket,12.63
4e21678d-91a4-47eb-951e-e55394e07c4e,PWPX0982761091078,Frozen Shrimp,Supermarket,4.71
4e21678d-91a4-47eb-951e-e55394e07c4e,PWPX0982761091102,Sony PlayStation 5,Electronics,880.38
4e2ad1ff-e31e-4e71-849b-efbb10d96275,PWPX0982761091028,Spaghetti,Supermarket,18.35
4e2ea0aa-ff08-4dbc-87af-da8b556a560d,PWPX0982761091116,DJI Mini Drone,Electronics,270.42
4e45660d-45cb-417d-87d9-92e3e5b3f460,PWPX0982761091024,Chocolate Chip Cookies,Supermarket,10.78
4e45660d-45cb-417d-87d9-92e3e5b3f460,PWPX0982761091004,Instant Noodles,Supermarket,5.8
4e7413d2-e561-40aa-80ee-9a11f5d8043e,PWPX0982761091062,Bread Crumbs,Supermarket,19.8
4e899cce-1510-4350-b098-422eff8e87b7,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,585.52
4eb69729-d0f2-47ed-b911-3607d1934af5,PWPX0982761091079,Canned Chickpeas,Supermarket,16.82
4f3ac8af-8d2b-4cb9-952a-40e1a6209c52,PWPX0982761091020,Frozen Waffles,Supermarket,11.08
4f5daf85-e269-49a8-80a9-67bc54269b69,PWPX0982761091097,Beats Studio Pro Headphone,Electronics,690.88
4f96f8c1-ff67-4a9d-9e07-5a4d57f3a4f5,PWPX0982761091026,Potato Chips,Supermarket,9.3
502f8720-8f0b-42dd-b65c-53bf089dcefd,PWPX0982761091117,Samsung QLED TV,Electronics,710.27
5030046e-64df-414c-bffd-068c9381f8de,PWPX0982761091090,Macaroni,Supermarket,7.75
503d7161-0fd1-4bd5-b036-d9009ad801e2,PWPX0982761090990,Frozen Peas,Supermarket,10.1
5060c0eb-2724-414f-a9a9-59d8ccbe3f26,PWPX0982761091104,Canon EOS Rebel Camera,Electronics,808.21
50850667-179c-441a-b92b-a0a286a2a0ae,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,585.52
50c546e8-5cdc-4104-bac4-49e2f9efa5b9,PWPX0982761091061,Cheese Sticks,Supermarket,16.42
5205e174-3f85-485d-91e3-5dae900113ec,PWPX0982761091037,Almond Butter,Supermarket,12.01
5244b87a-c23d-4870-86d9-1b9b87a2e2e3,PWPX0982761091045,Whole Wheat Tortillas,Supermarket,16.69
525b45bb-4ae7-4802-81ac-f89c33f443a9,PWPX0982761091058,Frozen Chicken Nuggets,Supermarket,4.81
5261b6aa-e235-4e72-b2ad-11c6396c7127,PWPX0982761091112,Apple Watch Series 6,Electronics,579.0
527a9897-a481-4657-80ad-c2cc701792d0,PWPX0982761090993,Ground Coffee,Supermarket,13.28
527a9897-a481-4657-80ad-c2cc701792d0,PWPX0982761090993,Ground Coffee,Supermarket,13.28
527a9897-a481-4657-80ad-c2cc701792d0,PWPX0982761090993,Ground Coffee,Supermarket,13.28
529e1ca9-1733-4512-8d28-420fa6eb5aec,PWPX0982761091059,Organic Baby Carrots,Supermarket,5.92
52dab068-9c1d-470b-b445-9cad19720576,PWPX0982761090985,Organic Bananas,Supermarket,3.94
52df8075-1f2e-4780-9f0f-048df749831a,PWPX0982761091066,Frozen French Fries,Supermarket,11.69
52df8075-1f2e-4780-9f0f-048df749831a,PWPX0982761091045,Whole Wheat Tortillas,Supermarket,16.69
52f123d0-34c1-44fa-8136-00bb9a09aada,PWPX0982761091030,Ice Cream,Supermarket,7.29
52f8b0c6-5824-439c-bd82-122596799e4c,PWPX0982761091002,Granola Bars,Supermarket,8.23
53238c0c-edd0-4ac7-9a0c-f042f1d555c9,PWPX0982761091112,Apple Watch Series 6,Electronics,579.0
536665f8-f325-42c1-8b9b-65fae2b55b7d,PWPX0982761091063,Sweet Potatoes,Supermarket,11.02
53816919-6ceb-44ff-ab78-6323adf0cab6,PWPX0982761091026,Potato Chips,Supermarket,9.3
53ed2887-dd6f-4881-8a7f-fb45544bfc4e,PWPX0982761091015,Bell Peppers,Supermarket,4.43
542bdbe1-5802-4061-833f-2c1647cfdc7b,PWPX0982761091055,Salsa,Supermarket,11.83
542d6e94-62af-4f53-a7d7-39245463507b,PWPX0982761091030,Ice Cream,Supermarket,7.29
542d6e94-62af-4f53-a7d7-39245463507b,PWPX0982761091010,Italian Sausage,Supermarket,12.71
544bcf4c-c2a5-47a7-8989-cadf8e04555f,PWPX0982761091064,Red Onions,Supermarket,18.81
546864d7-986a-4ad1-b3c9-f1916d9ea086,PWPX0982761091066,Frozen French Fries,Supermarket,11.69
54a427fe-60f7-4df1-9bfc-fe9a4223adc2,PWPX0982761091024,Chocolate Chip Cookies,Supermarket,10.78
54ba434a-bfed-4529-975e-a29d2a9df704,PWPX0982761091039,Chicken Wings,Supermarket,19.38
55354972-5673-41a0-9dd5-1c4437ea5adc,PWPX0982761091073,Apple Sauce,Supermarket,11.26
553834bd-ac18-4eb7-8cc3-8f321cfee43c,PWPX0982761090999,Brown Rice,Supermarket,17.11
554a0d7b-cec5-48fe-9c7a-4b77ed8eeaff,PWPX0982761091070,Tortilla Chips,Supermarket,12.63
5551d039-332b-4b00-becc-3086d879a9ef,PWPX0982761091060,Ramen,Supermarket,10.8
557324d3-4914-4267-8807-3a5ae3d2d127,PWPX0982761091104,Canon EOS Rebel Camera,Electronics,808.21
5577c3af-2a71-4a60-8b79-46505fda13cc,PWPX0982761090983,Uncured Bacon,Supermarket,4.67
55932539-9ab3-464e-a023-614915b9d343,PWPX0982761091059,Organic Baby Carrots,Supermarket,5.92
55b8e645-0a4b-4aea-a4d8-83988ed4bc59,PWPX0982761090989,Tomato Soup,Supermarket,7.82
55f027b9-52c6-441b-9031-1090de6d38f4,PWPX0982761091032,Olive Oil,Supermarket,6.09
56255312-02d8-4788-ad70-deb9cc2e03ee,PWPX0982761091012,Hummus,Supermarket,7.92
562b2427-b3c4-46c9-a1c8-05bd7317b8fe,PWPX0982761091050,Rice Pudding,Supermarket,10.16
5675f2e5-6e29-4913-a20a-ada19fcd4c3b,PWPX0982761091046,Orange Juice,Supermarket,6.1
568eb916-af52-4fa4-a409-85fc455b4bc1,PWPX0982761091001,Frozen Pizza,Supermarket,15.09
56b13202-0f18-4f2c-ab06-2d9b568e2f69,PWPX0982761091027,Coconut Water,Supermarket,2.72
56f10e26-b155-4961-ad5f-7bf5ff65df17,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,585.52
57046041-f1ab-47ec-93de-384587e49a9d,PWPX0982761091017,Salmon Filets,Supermarket,17.21
57196a13-7bf8-4ded-9bba-010fc32713b6,PWPX0982761091041,Mustard,Supermarket,7.95
572bee3d-f7bc-4d05-9a67-dcd70372c20a,PWPX0982761090983,Uncured Bacon,Supermarket,4.67
5812cdc2-2279-4abb-b698-c60364b68126,PWPX0982761091090,Macaroni,Supermarket,7.75
5833dc19-bb45-47ce-a8b6-c4f984161418,PWPX0982761091028,Spaghetti,Supermarket,18.35
58533fea-1b75-489e-96a1-997f4a26ed68,PWPX0982761091041,Mustard,Supermarket,7.95
58c3984b-62f4-430d-81cc-ea662641b515,PWPX0982761091096,Cooking Spray,Supermarket,12.44
58e40fbe-c7a8-41fb-8849-335401fe3055,PWPX0982761091050,Rice Pudding,Supermarket,10.16
591a9694-beab-4a38-b7d3-a0df146f288f,PWPX0982761090991,Honey Nut Cheerios,Supermarket,17.54
59423f25-72e8-4cae-b435-a3f48f71490b,PWPX0982761091065,Avocado Oil,Supermarket,8.75
59689202-cb0b-4ed8-a1e2-a3e690c2de75,PWPX0982761091031,Corn Tortillas,Supermarket,9.97
597c1e66-5a72-4b9b-bd94-77b16930cf56,PWPX0982761090995,Cinnamon Toast Crunch,Supermarket,8.11
59bd16a3-e82b-468a-af20-d467ac8811b5,PWPX0982761091023,Whipped Cream,Supermarket,2.65
5a012b1a-f542-4cfc-ac5a-94b9f3a245ae,PWPX0982761091056,Salted Butter,Supermarket,9.89
5a66920d-c4f0-428d-af27-22e8acd87b5a,PWPX0982761091019,Maple Syrup,Supermarket,8.68
5a759324-35af-4dff-ac20-b5717c146bf4,PWPX0982761091047,Pickles,Supermarket,9.87
5a809ade-132a-4bb3-a186-5f2e5b478f51,PWPX0982761091107,Apple iPad Air,Electronics,185.97
5a8f3f88-04f3-4d6c-b356-c62d08eb5550,PWPX0982761091098,Logitech Mouse,Electronics,225.68
5a911c62-dc0a-4766-993e-488753175abe,PWPX0982761091037,Almond Butter,Supermarket,12.01
5adea056-39db-4016-808f-5f81a5019afc,PWPX0982761091059,Organic Baby Carrots,Supermarket,5.92
5ae96809-4b2b-4df1-8467-0a74e64e9852,PWPX0982761091085,Red Grapes,Supermarket,14.67
5b0c7043-8429-4229-a2de-b675333bac40,PWPX0982761090989,Tomato Soup,Supermarket,7.82
5b3948a7-cf81-47cc-a4b5-0d6b1f50e74f,PWPX0982761090987,Cheddar Cheese,Supermarket,12.47
5b395056-d51d-4a37-949d-2993d277dfd0,PWPX0982761091029,Garlic,Supermarket,12.53
5bad4021-76ec-482b-98c5-856ea9f7526a,PWPX0982761091060,Ramen,Supermarket,10.8
5bb6f4af-48ce-4503-830e-f027263e0077,PWPX0982761091039,Chicken Wings,Supermarket,19.38
5be68f81-b17f-4a53-9472-dd37b5541d60,PWPX0982761090994,Peanut Butter,Supermarket,19.32
5c0ff4a0-6ad5-4972-9b4d-f37d9a7442ef,PWPX0982761091035,Ranch Dressing,Supermarket,19.99
5c99a303-ec79-42e0-aae0-63784d345a5b,PWPX0982761091087,Pumpkin Puree,Supermarket,9.29
5c99a303-ec79-42e0-aae0-63784d345a5b,PWPX0982761091108,Dell XPS 13,Electronics,196.72
5d21ec34-c916-450d-bed3-6bda840eacdd,PWPX0982761091008,Oranges,Supermarket,4.51
5dada496-2534-4ca6-9079-9be827927c24,PWPX0982761090995,Cinnamon Toast Crunch,Supermarket,8.11
5dedbdd8-067f-4432-b17e-247912c61a39,PWPX0982761091031,Corn Tortillas,Supermarket,9.97
5dedbdd8-067f-4432-b17e-247912c61a39,PWPX0982761091011,Avocado,Supermarket,7.3
5df7092d-4d57-4065-b2a6-a74491cac538,PWPX0982761091073,Apple Sauce,Supermarket,11.26
5e5e2815-e3ad-4c05-b7d9-c004d9bc72f0,PWPX0982761091070,Tortilla Chips,Supermarket,12.63
5e645ee1-1e19-465c-8901-2f5cb0a2e6a8,PWPX0982761090998,Broccoli,Supermarket,4.38
5ebace33-9c67-47c6-a692-8fb051865908,PWPX0982761090994,Peanut Butter,Supermarket,19.32
5ee1d9c9-8a51-4a4c-9a81-5e89b3c2b758,PWPX0982761090985,Organic Bananas,Supermarket,3.94
5efe5991-8ba0-465d-8395-b1480cb756ff,PWPX0982761091081,Vegetable Stock,Supermarket,2.16
5f35d73b-5ea2-4691-9e22-18301be5ba5f,PWPX0982761091077,Frozen Mixed Berries,Supermarket,3.1
5f4750cd-9e81-4971-9c5f-7bc2ec9521f5,PWPX0982761091080,Spices Assortment,Supermarket,13.74
5f9d6b18-393c-495e-bdf2-b22642da1620,PWPX0982761091048,Flour,Supermarket,3.48
5f9dbf07-0363-48fe-b947-2fbdd747bd32,PWPX0982761091068,Frozen Broccoli,Supermarket,11.26
5f9e8960-7792-45e9-8852-d4d900864ab6,PWPX0982761091089,Pita Bread,Supermarket,10.08
5fc28b6b-573f-4153-a205-2de435efb8ff,PWPX0982761091002,Granola Bars,Supermarket,8.23
5fd23ae1-fc8b-4e38-a5ee-560615dd02fc,PWPX0982761091056,Salted Butter,Supermarket,9.89
600c0c37-ecf0-4f46-bd45-f23e816be241,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,585.52
603d9b28-0be6-43f1-86ab-7d65b99db6a2,PWPX0982761091108,Dell XPS 13,Electronics,196.72
60474ab4-5e08-406d-b94c-ed9e1c2e51bf,PWPX0982761091063,Sweet Potatoes,Supermarket,11.02
6091afcf-1b68-4e25-818f-1725c9c4bb5c,PWPX0982761091106,NVIDIA GeForce RTX 3060,Electronics,647.73
60ba7c53-673c-4c2b-9043-ff3d375d899e,PWPX0982761091105,Microsoft Surface Pro,Electronics,497.46
60f93602-e345-4026-ac86-8c5f48975d81,PWPX0982761091007,Apples,Supermarket,18.45
61164526-405e-4a66-bba6-a40e6b034b42,PWPX0982761091048,Flour,Supermarket,3.48
611f2779-98bc-48af-b469-a6ee5d19cca3,PWPX0982761091018,Butter,Supermarket,3.85
6160fdeb-678c-4c53-9fee-fda82dcaf9c7,PWPX0982761091081,Vegetable Stock,Supermarket,2.16
616ec05b-bdeb-4ca2-854b-ed05ebc11fa0,PWPX0982761091087,Pumpkin Puree,Supermarket,9.29
6173b39d-ba7b-455d-823a-e2dca1f62194,PWPX0982761091116,DJI Mini Drone,Electronics,270.42
61818cfc-1a37-48ce-addc-60533294bcfc,PWPX0982761091020,Frozen Waffles,Supermarket,11.08
6231fcc7-d7cd-4f2e-bdd1-f94e91fff03a,PWPX0982761091080,Spices Assortment,Supermarket,13.74
624a7f49-e232-4206-8179-81cfdf92af97,PWPX0982761091023,Whipped Cream,Supermarket,2.65
629d1615-36e6-47c7-b6ae-f8affcb23b72,PWPX0982761091070,Tortilla Chips,Supermarket,12.63
6362ef57-2ec2-4266-ac1f-5e94f65101e7,PWPX0982761091120,Apple iPhone 13 Pro,Electronics,180.2
638b7211-be10-4a1b-bb1d-4dd094a40428,PWPX0982761091072,Cereal Bars,Supermarket,6.13
63d5d66e-0ea1-4fe0-b7cd-b137d6b8b438,PWPX0982761091018,Butter,Supermarket,3.85
64317d87-ae92-486d-a385-9cc6f531eba2,PWPX0982761091086,Frozen Mozzarella,Supermarket,17.09
64332135-4312-424a-ae0f-16f0e7ede3bf,PWPX0982761090987,Cheddar Cheese,Supermarket,12.47
643fc0aa-d545-4317-9b72-e0fdfcd28a42,PWPX0982761091122,Roku Ultra Streaming Device,Electronics,632.85
644bdcd0-da45-4dfb-b5fc-183fd340dcfc,PWPX0982761091122,Roku Ultra Streaming Device,Electronics,632.85
648a016b-db6f-48c5-abbf-94a7549bcbe8,PWPX0982761091072,Cereal Bars,Supermarket,6.13
6499c0fa-cee6-410e-9f4d-bf13f60274b1,PWPX0982761091063,Sweet Potatoes,Supermarket,11.02
64c624c5-ea8d-4a14-88aa-447d1b89ca8b,PWPX0982761090988,Greek Yogurt,Supermarket,18.01
64c6d49f-9052-4c65-9909-13a8b65bd487,PWPX0982761090987,Cheddar Cheese,Supermarket,12.47
64d20d42-75b2-4c1d-9c5e-caa8e8389de8,PWPX0982761091076,Chicken Thighs,Supermarket,15.69
651a71d6-20e4-45c2-ad3c-c2014f35c474,PWPX0982761091059,Organic Baby Carrots,Supermarket,5.92
651b7141-e075-4b08-b85c-5c072ecf29a0,PWPX0982761091078,Frozen Shrimp,Supermarket,4.71
6548c799-e9d2-400b-809d-dae075549ce1,PWPX0982761091015,Bell Peppers,Supermarket,4.43
656586a2-fd7b-4db8-864c-d89513a3f5ea,PWPX0982761090989,Tomato Soup,Supermarket,7.82
65767996-d6f9-4640-9f4a-053dd6d90801,PWPX0982761091111,HP Envy Printer,Electronics,482.13
65ee9e12-9b93-4830-a0df-db0327d07cbf,PWPX0982761091054,Turkey Burgers,Supermarket,8.48
65f3ccb8-6412-40ed-a619-ad26a7b6f452,PWPX0982761091073,Apple Sauce,Supermarket,11.26
65f3ccb8-6412-40ed-a619-ad26a7b6f452,PWPX0982761090995,Cinnamon Toast Crunch,Supermarket,8.11
66066cc6-af6d-4cf2-bcd3-33571bd855dd,PWPX0982761091040,Hot Dog Buns,Supermarket,16.3
660a4d65-1f90-498b-9e22-dfcf26fa6440,PWPX0982761091001,Frozen Pizza,Supermarket,15.09
662ba43d-5e5c-4f04-93a9-cd8215b725bb,PWPX0982761091119,Dyson V11 Vacuum,Electronics,300.54
66b6ad19-283a-4fcc-8476-29edf1e1d8e0,PWPX0982761091021,Pasta,Supermarket,16.2
66f1ef9c-e50c-4724-b433-28e5b3c8f22e,PWPX0982761091007,Apples,Supermarket,18.45
66f99f13-5463-42cd-80c0-45de04df1854,PWPX0982761091029,Garlic,Supermarket,12.53
6709d09a-8f19-4947-ba12-13298989450b,PWPX0982761091062,Bread Crumbs,Supermarket,19.8
6712f506-a090-4f32-a284-d3cd5769d6de,PWPX0982761091060,Ramen,Supermarket,10.8
671be73d-ca92-4434-8b28-faae7111b126,PWPX0982761091032,Olive Oil,Supermarket,6.09
67d2343f-58ad-4ad2-a87d-5ad2f82666d4,PWPX0982761091108,Dell XPS 13,Electronics,196.72
67d9f9d0-5611-4386-b56b-50b3ce9262ca,PWPX0982761091013,Rice Cakes,Supermarket,6.56
68034ced-318e-49f7-82d7-d2b85f20fb95,PWPX0982761091046,Orange Juice,Supermarket,6.1
68248f5b-2838-426d-951e-867a260fb0f3,PWPX0982761091045,Whole Wheat Tortillas,Supermarket,16.69
6849cddf-6561-42cd-9041-08eda9099a3a,PWPX0982761091093,Chocolate Milk,Supermarket,6.48
686046cf-bc3b-47b3-a003-e6255c02341f,PWPX0982761091058,Frozen Chicken Nuggets,Supermarket,4.81
686046cf-bc3b-47b3-a003-e6255c02341f,PWPX0982761091037,Almond Butter,Supermarket,12.01
689c6c85-1065-4622-90ca-93cbe2bada62,PWPX0982761091041,Mustard,Supermarket,7.95
69069209-8cdd-485d-a61b-fc56490bd108,PWPX0982761090989,Tomato Soup,Supermarket,7.82
69149f45-c402-4038-b650-730c6dae30bf,PWPX0982761091059,Organic Baby Carrots,Supermarket,5.92
692d84c5-1cbd-4d5f-a788-ef84dc58c7b4,PWPX0982761091085,Red Grapes,Supermarket,14.67
692d84c5-1cbd-4d5f-a788-ef84dc58c7b4,PWPX0982761091107,Apple iPad Air,Electronics,185.97
6944cf81-cb6d-483a-a564-a3d4ea8ba730,PWPX0982761091111,HP Envy Printer,Electronics,482.13
6981a5a5-73e4-4ecd-913b-c89c37dfb62f,PWPX0982761091098,Logitech Mouse,Electronics,225.68
69a2e1fa-1f4e-45be-a1de-ea6617065639,PWPX0982761091047,Pickles,Supermarket,9.87
69c35576-3dff-497c-9303-8a3277bb13eb,PWPX0982761091094,Frozen Ravioli,Supermarket,10.96
69dc1d98-895d-440b-9859-a25c85f32dce,PWPX0982761091047,Pickles,Supermarket,9.87
69dc1d98-895d-440b-9859-a25c85f32dce,PWPX0982761091026,Potato Chips,Supermarket,9.3
6a04ce5e-4c83-4779-ae4a-d62cbae21104,PWPX0982761091084,Pancetta,Supermarket,10.44
6a0aa794-6f81-4d90-8e05-fcf02f225107,PWPX0982761091001,Frozen Pizza,Supermarket,15.09
6a223f5d-1048-48b3-8b52-bd48cf313864,PWPX0982761090991,Honey Nut Cheerios,Supermarket,17.54
6a223f5d-1048-48b3-8b52-bd48cf313864,PWPX0982761091078,Frozen Shrimp,Supermarket,4.71
6ab5dd76-cd41-4e82-9f26-20f56de3bbc7,PWPX0982761091099,Samsung Galaxy S21,Electronics,783.07
6b007a55-60b1-412a-8f75-cb74de63ac72,PWPX0982761090995,Cinnamon Toast Crunch,Supermarket,8.11
6b395305-8284-4afe-b65b-54ff44567820,PWPX0982761091067,Garlic Bread,Supermarket,11.53
6b39aa58-a1f3-451c-b5a0-bbc681915a3c,PWPX0982761091088,Frozen Edamame,Supermarket,13.13
6b39aa58-a1f3-451c-b5a0-bbc681915a3c,PWPX0982761091049,Baking Soda,Supermarket,19.55
6b597bc1-2850-4a6a-be47-7fedc4303b1a,PWPX0982761091025,Trail Mix,Supermarket,6.22
6b71583e-e0ba-48fb-961b-ccb5b7bdf0c7,PWPX0982761091097,Beats Studio Pro Headphone,Electronics,690.88
6b9225cf-f369-401d-a843-6eb4d61674af,PWPX0982761091089,Pita Bread,Supermarket,10.08
6b9927c9-ae8a-4978-886d-1859d1a00153,PWPX0982761090984,Whole Milk,Supermarket,9.95
6bb45f5c-d8b1-487d-912e-b66cc8275004,PWPX0982761091072,Cereal Bars,Supermarket,6.13
6bd04add-c743-41f5-b9df-3245be23c2cd,PWPX0982761090992,Canned Tuna,Supermarket,18.6
6c336ee6-ea0d-495e-80c0-0e0e4decc7d7,PWPX0982761091125,Nintendo Switch,Electronics,725.5
6c4c0ebf-7df5-4ea0-8423-c551836caa9f,PWPX0982761091030,Ice Cream,Supermarket,7.29
6c9963a9-39e3-4c96-a019-a0603fd2459d,PWPX0982761091089,Pita Bread,Supermarket,10.08
6cda61cf-8c97-4818-8d94-6d7fc90b7d27,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,585.52
6d70b1dd-be9c-4e31-9c8d-38525948813a,PWPX0982761091026,Potato Chips,Supermarket,9.3
6d7be11d-3539-41fc-842a-5b15d7844cb1,PWPX0982761091057,String Cheese,Supermarket,11.13
6d9657e2-b3a5-492b-a80f-7940f33bb789,PWPX0982761091078,Frozen Shrimp,Supermarket,4.71
6d98ef23-9d70-49d3-a9f5-1fb0fc1445f3,PWPX0982761091039,Chicken Wings,Supermarket,19.38
6daf30cf-67ca-4ab1-9d65-9f01fd90e1b2,PWPX0982761091034,Eggs,Supermarket,10.57
6e42fcbe-9dd4-41c2-a8dc-1353a3d85422,PWPX0982761090993,Ground Coffee,Supermarket,13.28
6e70b06e-ce1d-4d06-ac3e-236d63384ce8,PWPX0982761090990,Frozen Peas,Supermarket,10.1
6ee66be6-42cc-4918-b4e6-88d1e624970e,PWPX0982761090987,Cheddar Cheese,Supermarket,12.47
6f0d152f-fbb9-4224-8a1e-f9ebe9f9764f,PWPX0982761091067,Garlic Bread,Supermarket,11.53
6f12177f-d31a-4cbf-a343-a40a29f0229b,PWPX0982761090990,Frozen Peas,Supermarket,10.1
6f39dc4f-cb53-49d7-8fe3-ac48cd8e14b4,PWPX0982761090998,Broccoli,Supermarket,4.38
6f39dc4f-cb53-49d7-8fe3-ac48cd8e14b4,PWPX0982761090998,Broccoli,Supermarket,4.38
6f39dc4f-cb53-49d7-8fe3-ac48cd8e14b4,PWPX0982761090998,Broccoli,Supermarket,4.38
6f86eafe-a8b5-47e8-a54b-d2fb3f963f99,PWPX0982761091094,Frozen Ravioli,Supermarket,10.96
6f97a7f7-290e-4b86-8ebf-c97bd28b3672,PWPX0982761091058,Frozen Chicken Nuggets,Supermarket,4.81
6fb8048f-4339-4e4f-90fa-b6b724c349b1,PWPX0982761090996,Oat Milk,Supermarket,19.58
6fb8048f-4339-4e4f-90fa-b6b724c349b1,PWPX0982761091008,Oranges,Supermarket,4.51
6fdf7ff0-30a7-4c7b-bb06-8c6f8a77369c,PWPX0982761091085,Red Grapes,Supermarket,14.67
7051924c-cb98-47ba-9aa4-d4fe9ce4c129,PWPX0982761091070,Tortilla Chips,Supermarket,12.63
707f8732-2246-45c9-a707-8fa1e53b7f1e,PWPX0982761090990,Frozen Peas,Supermarket,10.1
7081a372-28d6-4c74-9007-dcb35f5a6e57,PWPX0982761090997,Chicken Breast,Supermarket,5.93
70964f50-0041-4384-adaf-d5286d07bf3c,PWPX0982761091042,Shredded Carrots,Supermarket,13.83
70a974d9-d943-4b3d-b653-a60ea14f248b,PWPX0982761091029,Garlic,Supermarket,12.53
70be45a5-3e46-4741-80b0-98778b41a21c,PWPX0982761091017,Salmon Filets,Supermarket,17.21
70c125fc-4c39-4ad7-953c-684bfc598b02,PWPX0982761091090,Macaroni,Supermarket,7.75
70c3b571-3188-4095-b62f-f8418061e4b3,PWPX0982761091116,DJI Mini Drone,Electronics,270.42
70c6d8f1-57bf-4065-8059-e4f036896fee,PWPX0982761091019,Maple Syrup,Supermarket,8.68
70e45dd7-39ad-4722-b47a-fffd05f05e53,PWPX0982761091054,Turkey Burgers,Supermarket,8.48
70f5a3b4-4a23-453c-af52-c63e634d38b6,PWPX0982761090990,Frozen Peas,Supermarket,10.1
70f5a3b4-4a23-453c-af52-c63e634d38b6,PWPX0982761090990,Frozen Peas,Supermarket,10.1
70f5a3b4-4a23-453c-af52-c63e634d38b6,PWPX0982761090990,Frozen Peas,Supermarket,10.1
7160bbe1-b682-410b-bac9-362a566f325b,PWPX0982761091093,Chocolate Milk,Supermarket,6.48
718ec610-90c2-4909-a674-b375444c03fb,PWPX0982761091004,Instant Noodles,Supermarket,5.8
718ec610-90c2-4909-a674-b375444c03fb,PWPX0982761091089,Pita Bread,Supermarket,10.08
7198af33-6ac6-4545-b5db-d77e9b309e5c,PWPX0982761091070,Tortilla Chips,Supermarket,12.63
7198af33-6ac6-4545-b5db-d77e9b309e5c,PWPX0982761091048,Flour,Supermarket,3.48
719de63b-c708-48e8-945f-356a94b7d5bb,PWPX0982761091082,Baking Powder,Supermarket,17.95
71d1a0cb-e078-4583-b754-1c33aa10f1fb,PWPX0982761091119,Dyson V11 Vacuum,Electronics,300.54
